[2025-10-05 15:14:14,587 - cnn_classifier - INFO - Testing the package]
[2025-10-27 12:21:14,421 - cnn_classifier - INFO - yaml file:params.yaml loaded successfully]
[2025-10-27 12:21:14,423 - cnn_classifier - INFO - created directory at:artifacts]
[2025-10-27 12:21:14,424 - cnn_classifier - INFO - created directory at:artifacts/prepare_base_model]
[2025-10-27 12:21:15,613 - absl - WARNING - You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-10-27 12:21:18,018 - absl - WARNING - You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-10-27 12:21:18,188 - cnn_classifier - INFO - >>>>> stage Base Model Preparation Stage completed <<<<<

x==========x]
[2025-10-27 12:21:18,189 - cnn_classifier - INFO - >>>>> stage Model Training Stage started <<<<<]
[2025-10-27 12:21:19,760 - cnn_classifier - INFO - yaml file:config\config.yaml loaded successfully]
[2025-10-27 12:21:19,762 - cnn_classifier - INFO - yaml file:params.yaml loaded successfully]
[2025-10-27 12:21:19,763 - cnn_classifier - INFO - created directory at:artifacts]
[2025-10-27 12:21:19,764 - cnn_classifier - INFO - created directory at:artifacts\training]
[2025-10-27 12:21:26,908 - cnn_classifier - INFO - >>>>> stage Model Training Stage completed <<<<<

x==========x]
[2025-10-30 10:33:53,512 - cnn_classifier - INFO - >>>>> stage Data Ingestion Stage started <<<<<]
[2025-10-30 10:33:53,538 - cnn_classifier - INFO - yaml file:config\config.yaml loaded successfully]
[2025-10-30 10:33:53,569 - cnn_classifier - INFO - yaml file:params.yaml loaded successfully]
[2025-10-30 10:33:53,572 - cnn_classifier - INFO - created directory at:artifacts]
[2025-10-30 10:33:53,574 - cnn_classifier - INFO - created directory at:artifacts/data_ingestion]
[2025-10-30 10:33:53,580 - cnn_classifier - INFO - Downloading file from :https://drive.google.com/file/d/1SxC8AFRJO0TwDWjNs9yZR4WOO6oq0jmr/view?usp=sharing into file :artifacts\data_ingestion\data.zip]
[2025-10-30 22:46:26,443 - cnn_classifier - INFO - yaml file:config\config.yaml loaded successfully]
[2025-10-30 22:46:26,463 - cnn_classifier - INFO - yaml file:params.yaml loaded successfully]
[2025-10-30 22:46:26,467 - cnn_classifier - INFO - created directory at:artifacts]
[2025-10-30 22:46:26,470 - cnn_classifier - INFO - created directory at:artifacts/data_ingestion]
[2025-10-30 22:46:26,472 - cnn_classifier - INFO - Downloading file from :https://drive.google.com/file/d/15AWxlgsbETlz277Hqc_9bt39EqIuwfNj/view?usp=sharing into file :artifacts\data_ingestion\data.zip]
[2025-10-31 00:00:50,089 - cnn_classifier - INFO - yaml file:config\config.yaml loaded successfully]
[2025-10-31 00:00:50,093 - cnn_classifier - INFO - yaml file:params.yaml loaded successfully]
[2025-10-31 00:00:50,095 - cnn_classifier - INFO - created directory at:artifacts]
[2025-10-31 00:00:50,096 - cnn_classifier - INFO - created directory at:artifacts/data_ingestion]
[2025-10-31 00:00:50,099 - cnn_classifier - INFO - Downloading file from :https://drive.google.com/file/d/15AWxlgsbETlz277Hqc_9bt39EqIuwfNj/view?usp=sharing into file :artifacts\data_ingestion\data.zip]
[2025-10-31 05:28:00,354 - cnn_classifier - INFO - yaml file:config\config.yaml loaded successfully]
[2025-10-31 05:28:00,379 - cnn_classifier - INFO - yaml file:params.yaml loaded successfully]
[2025-10-31 05:28:00,381 - cnn_classifier - INFO - created directory at:artifacts]
[2025-10-31 05:28:00,383 - cnn_classifier - INFO - created directory at:artifacts/data_ingestion]
[2025-10-31 05:28:00,385 - cnn_classifier - INFO - Downloading file from :https://drive.google.com/file/d/15AWxlgsbETlz277Hqc_9bt39EqIuwfNj/view?usp=sharing into file :artifacts\data_ingestion\data.zip]
[2025-10-31 05:58:29,399 - cnn_classifier - INFO - Downloaded data from: https://drive.google.com/file/d/15AWxlgsbETlz277Hqc_9bt39EqIuwfNj/view?usp=sharing into file :artifacts\data_ingestion\data.zip of size :~ 917945 KB]
[2025-10-31 10:52:47,979 - cnn_classifier - INFO - >>>>> stage Data Ingestion Stage started <<<<<]
[2025-10-31 10:52:47,982 - cnn_classifier - INFO - yaml file:config\config.yaml loaded successfully]
[2025-10-31 10:52:48,000 - cnn_classifier - INFO - yaml file:params.yaml loaded successfully]
[2025-10-31 10:52:48,002 - cnn_classifier - INFO - created directory at:artifacts]
[2025-10-31 10:52:48,004 - cnn_classifier - INFO - created directory at:artifacts/data_ingestion]
[2025-10-31 10:52:48,005 - cnn_classifier - INFO - Downloading file from :https://drive.google.com/file/d/15AWxlgsbETlz277Hqc_9bt39EqIuwfNj/view?usp=sharing into file :artifacts\data_ingestion\data.zip]
[2025-10-31 11:28:45,679 - cnn_classifier - INFO - Downloaded data from: https://drive.google.com/file/d/15AWxlgsbETlz277Hqc_9bt39EqIuwfNj/view?usp=sharing into file :artifacts\data_ingestion\data.zip of size :~ 917945 KB]
[2025-10-31 11:29:03,804 - cnn_classifier - INFO - >>>>> stage Data Ingestion Stage completed <<<<<

x==========x]
[2025-10-31 11:29:03,804 - cnn_classifier - INFO - >>>>> stage Base Model Preparation Stage started <<<<<]
[2025-10-31 11:29:03,832 - cnn_classifier - INFO - yaml file:config\config.yaml loaded successfully]
[2025-10-31 11:29:03,847 - cnn_classifier - INFO - yaml file:params.yaml loaded successfully]
[2025-10-31 11:29:03,857 - cnn_classifier - INFO - created directory at:artifacts]
[2025-10-31 11:29:03,858 - cnn_classifier - INFO - created directory at:artifacts/prepare_base_model]
[2025-10-31 11:29:06,292 - absl - WARNING - You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-10-31 11:29:06,782 - absl - WARNING - You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-10-31 11:29:07,196 - cnn_classifier - INFO - >>>>> stage Base Model Preparation Stage completed <<<<<

x==========x]
[2025-10-31 11:29:07,197 - cnn_classifier - INFO - >>>>> stage Model Training Stage started <<<<<]
[2025-10-31 11:29:09,502 - cnn_classifier - INFO - yaml file:config\config.yaml loaded successfully]
[2025-10-31 11:29:09,504 - cnn_classifier - INFO - yaml file:params.yaml loaded successfully]
[2025-10-31 11:29:09,506 - cnn_classifier - INFO - created directory at:artifacts]
[2025-10-31 11:29:09,507 - cnn_classifier - INFO - created directory at:artifacts\training]
[2025-10-31 11:29:09,985 - cnn_classifier - INFO - >>>>> stage Model Training Stage completed <<<<<

x==========x]
[2025-10-31 11:31:55,910 - cnn_classifier - INFO - >>>>> stage Data Ingestion Stage started <<<<<]
[2025-10-31 11:31:55,916 - cnn_classifier - INFO - yaml file:config\config.yaml loaded successfully]
[2025-10-31 11:31:55,930 - cnn_classifier - INFO - yaml file:params.yaml loaded successfully]
[2025-10-31 11:31:55,935 - cnn_classifier - INFO - created directory at:artifacts]
[2025-10-31 11:31:55,943 - cnn_classifier - INFO - created directory at:artifacts/data_ingestion]
[2025-10-31 11:31:55,945 - cnn_classifier - INFO - Downloading file from :https://drive.google.com/file/d/15AWxlgsbETlz277Hqc_9bt39EqIuwfNj/view?usp=sharing into file :artifacts\data_ingestion\data.zip]
[2025-10-31 19:14:35,309 - cnn_classifier - ERROR - ("Connection broken: ConnectionAbortedError(10053, 'An established connection was aborted by the software in your host machine', None, 10053, None)", ConnectionAbortedError(10053, 'An established connection was aborted by the software in your host machine', None, 10053, None))]
Traceback (most recent call last):
  File "D:\Kidney-Disease-classification-cnn\.venv\Lib\site-packages\urllib3\response.py", line 779, in _error_catcher
    yield
  File "D:\Kidney-Disease-classification-cnn\.venv\Lib\site-packages\urllib3\response.py", line 904, in _raw_read
    data = self._fp_read(amt, read1=read1) if not fp_closed else b""
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^
  File "D:\Kidney-Disease-classification-cnn\.venv\Lib\site-packages\urllib3\response.py", line 887, in _fp_read
    return self._fp.read(amt) if amt is not None else self._fp.read()
           ~~~~~~~~~~~~~^^^^^
  File "C:\Users\new user farhat\AppData\Local\Programs\Python\Python313\Lib\http\client.py", line 479, in read
    s = self.fp.read(amt)
  File "C:\Users\new user farhat\AppData\Local\Programs\Python\Python313\Lib\socket.py", line 719, in readinto
    return self._sock.recv_into(b)
           ~~~~~~~~~~~~~~~~~~~~^^^
  File "C:\Users\new user farhat\AppData\Local\Programs\Python\Python313\Lib\ssl.py", line 1304, in recv_into
    return self.read(nbytes, buffer)
           ~~~~~~~~~^^^^^^^^^^^^^^^^
  File "C:\Users\new user farhat\AppData\Local\Programs\Python\Python313\Lib\ssl.py", line 1138, in read
    return self._sslobj.read(len, buffer)
           ~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^
ConnectionAbortedError: [WinError 10053] An established connection was aborted by the software in your host machine

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "D:\Kidney-Disease-classification-cnn\.venv\Lib\site-packages\requests\models.py", line 820, in generate
    yield from self.raw.stream(chunk_size, decode_content=True)
  File "D:\Kidney-Disease-classification-cnn\.venv\Lib\site-packages\urllib3\response.py", line 1091, in stream
    data = self.read(amt=amt, decode_content=decode_content)
  File "D:\Kidney-Disease-classification-cnn\.venv\Lib\site-packages\urllib3\response.py", line 980, in read
    data = self._raw_read(amt)
  File "D:\Kidney-Disease-classification-cnn\.venv\Lib\site-packages\urllib3\response.py", line 903, in _raw_read
    with self._error_catcher():
         ~~~~~~~~~~~~~~~~~~~^^
  File "C:\Users\new user farhat\AppData\Local\Programs\Python\Python313\Lib\contextlib.py", line 162, in __exit__
    self.gen.throw(value)
    ~~~~~~~~~~~~~~^^^^^^^
  File "D:\Kidney-Disease-classification-cnn\.venv\Lib\site-packages\urllib3\response.py", line 806, in _error_catcher
    raise ProtocolError(f"Connection broken: {e!r}", e) from e
urllib3.exceptions.ProtocolError: ("Connection broken: ConnectionAbortedError(10053, 'An established connection was aborted by the software in your host machine', None, 10053, None)", ConnectionAbortedError(10053, 'An established connection was aborted by the software in your host machine', None, 10053, None))

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "d:\Kidney-Disease-classification-cnn\main.py", line 15, in <module>
    obj.main()
    ~~~~~~~~^^
  File "D:\Kidney-Disease-classification-cnn\src\cnn_classifier\pipeline\stage_01_data_ingestion.py", line 14, in main
    data_integestion.download_file()
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^
  File "D:\Kidney-Disease-classification-cnn\src\cnn_classifier\components\data_ingestion.py", line 28, in download_file
    raise e
  File "D:\Kidney-Disease-classification-cnn\src\cnn_classifier\components\data_ingestion.py", line 23, in download_file
    gdown.download(prefix+file_id, str(zip_download_dir))
    ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Kidney-Disease-classification-cnn\.venv\Lib\site-packages\gdown\download.py", line 368, in download
    for chunk in res.iter_content(chunk_size=CHUNK_SIZE):
                 ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Kidney-Disease-classification-cnn\.venv\Lib\site-packages\requests\models.py", line 822, in generate
    raise ChunkedEncodingError(e)
requests.exceptions.ChunkedEncodingError: ("Connection broken: ConnectionAbortedError(10053, 'An established connection was aborted by the software in your host machine', None, 10053, None)", ConnectionAbortedError(10053, 'An established connection was aborted by the software in your host machine', None, 10053, None))
[2025-10-31 19:16:37,340 - cnn_classifier - INFO - >>>>> stage Data Ingestion Stage started <<<<<]
[2025-10-31 19:16:37,344 - cnn_classifier - INFO - yaml file:config\config.yaml loaded successfully]
[2025-10-31 19:16:37,346 - cnn_classifier - INFO - yaml file:params.yaml loaded successfully]
[2025-10-31 19:16:37,347 - cnn_classifier - INFO - created directory at:artifacts]
[2025-10-31 19:16:37,347 - cnn_classifier - INFO - created directory at:artifacts/data_ingestion]
[2025-10-31 19:16:37,348 - cnn_classifier - INFO - Downloading file from :https://drive.google.com/file/d/15AWxlgsbETlz277Hqc_9bt39EqIuwfNj/view?usp=sharing into file :artifacts\data_ingestion\data.zip]
[2025-10-31 19:50:52,943 - cnn_classifier - INFO - Downloaded data from: https://drive.google.com/file/d/15AWxlgsbETlz277Hqc_9bt39EqIuwfNj/view?usp=sharing into file :artifacts\data_ingestion\data.zip of size :~ 917945 KB]
[2025-10-31 19:51:09,547 - cnn_classifier - INFO - >>>>> stage Data Ingestion Stage completed <<<<<

x==========x]
[2025-10-31 19:51:09,548 - cnn_classifier - INFO - >>>>> stage Base Model Preparation Stage started <<<<<]
[2025-10-31 19:51:09,622 - cnn_classifier - INFO - yaml file:config\config.yaml loaded successfully]
[2025-10-31 19:51:09,647 - cnn_classifier - INFO - yaml file:params.yaml loaded successfully]
[2025-10-31 19:51:09,649 - cnn_classifier - INFO - created directory at:artifacts]
[2025-10-31 19:51:09,650 - cnn_classifier - INFO - created directory at:artifacts/prepare_base_model]
[2025-10-31 19:51:11,102 - absl - WARNING - You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-10-31 19:51:11,455 - absl - WARNING - You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-10-31 19:51:11,705 - cnn_classifier - INFO - >>>>> stage Base Model Preparation Stage completed <<<<<

x==========x]
[2025-10-31 19:51:11,706 - cnn_classifier - INFO - >>>>> stage Model Training Stage started <<<<<]
[2025-10-31 19:51:13,726 - cnn_classifier - INFO - yaml file:config\config.yaml loaded successfully]
[2025-10-31 19:51:13,728 - cnn_classifier - INFO - yaml file:params.yaml loaded successfully]
[2025-10-31 19:51:13,729 - cnn_classifier - INFO - created directory at:artifacts]
[2025-10-31 19:51:13,730 - cnn_classifier - INFO - created directory at:artifacts\training]
[2025-10-31 19:51:14,156 - cnn_classifier - INFO - >>>>> stage Model Training Stage completed <<<<<

x==========x]
[2025-10-31 22:10:57,650 - cnn_classifier - INFO - yaml file:config\config.yaml loaded successfully]
[2025-10-31 22:10:57,662 - cnn_classifier - INFO - yaml file:params.yaml loaded successfully]
[2025-10-31 22:10:57,666 - cnn_classifier - INFO - created directory at:artifacts]
[2025-10-31 22:10:57,673 - cnn_classifier - INFO - created directory at:artifacts\training]
[2025-10-31 22:13:57,732 - cnn_classifier - INFO - >>>>> stage Data Ingestion Stage started <<<<<]
[2025-10-31 22:13:57,763 - cnn_classifier - INFO - yaml file:config\config.yaml loaded successfully]
[2025-10-31 22:13:57,796 - cnn_classifier - INFO - yaml file:params.yaml loaded successfully]
[2025-10-31 22:13:57,818 - cnn_classifier - INFO - created directory at:artifacts]
[2025-10-31 22:13:57,870 - cnn_classifier - INFO - created directory at:artifacts/data_ingestion]
[2025-10-31 22:13:57,896 - cnn_classifier - INFO - Downloading file from :https://drive.google.com/file/d/15AWxlgsbETlz277Hqc_9bt39EqIuwfNj/view?usp=sharing into file :artifacts\data_ingestion\data.zip]
[2025-11-01 10:17:08,599 - cnn_classifier - ERROR - ("Connection broken: ConnectionAbortedError(10053, 'An established connection was aborted by the software in your host machine', None, 10053, None)", ConnectionAbortedError(10053, 'An established connection was aborted by the software in your host machine', None, 10053, None))]
Traceback (most recent call last):
  File "D:\Kidney-Disease-classification-cnn\.venv\Lib\site-packages\urllib3\response.py", line 779, in _error_catcher
    yield
  File "D:\Kidney-Disease-classification-cnn\.venv\Lib\site-packages\urllib3\response.py", line 904, in _raw_read
    data = self._fp_read(amt, read1=read1) if not fp_closed else b""
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^
  File "D:\Kidney-Disease-classification-cnn\.venv\Lib\site-packages\urllib3\response.py", line 887, in _fp_read
    return self._fp.read(amt) if amt is not None else self._fp.read()
           ~~~~~~~~~~~~~^^^^^
  File "C:\Users\new user farhat\AppData\Local\Programs\Python\Python313\Lib\http\client.py", line 479, in read
    s = self.fp.read(amt)
  File "C:\Users\new user farhat\AppData\Local\Programs\Python\Python313\Lib\socket.py", line 719, in readinto
    return self._sock.recv_into(b)
           ~~~~~~~~~~~~~~~~~~~~^^^
  File "C:\Users\new user farhat\AppData\Local\Programs\Python\Python313\Lib\ssl.py", line 1304, in recv_into
    return self.read(nbytes, buffer)
           ~~~~~~~~~^^^^^^^^^^^^^^^^
  File "C:\Users\new user farhat\AppData\Local\Programs\Python\Python313\Lib\ssl.py", line 1138, in read
    return self._sslobj.read(len, buffer)
           ~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^
ConnectionAbortedError: [WinError 10053] An established connection was aborted by the software in your host machine

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "D:\Kidney-Disease-classification-cnn\.venv\Lib\site-packages\requests\models.py", line 820, in generate
    yield from self.raw.stream(chunk_size, decode_content=True)
  File "D:\Kidney-Disease-classification-cnn\.venv\Lib\site-packages\urllib3\response.py", line 1091, in stream
    data = self.read(amt=amt, decode_content=decode_content)
  File "D:\Kidney-Disease-classification-cnn\.venv\Lib\site-packages\urllib3\response.py", line 980, in read
    data = self._raw_read(amt)
  File "D:\Kidney-Disease-classification-cnn\.venv\Lib\site-packages\urllib3\response.py", line 903, in _raw_read
    with self._error_catcher():
         ~~~~~~~~~~~~~~~~~~~^^
  File "C:\Users\new user farhat\AppData\Local\Programs\Python\Python313\Lib\contextlib.py", line 162, in __exit__
    self.gen.throw(value)
    ~~~~~~~~~~~~~~^^^^^^^
  File "D:\Kidney-Disease-classification-cnn\.venv\Lib\site-packages\urllib3\response.py", line 806, in _error_catcher
    raise ProtocolError(f"Connection broken: {e!r}", e) from e
urllib3.exceptions.ProtocolError: ("Connection broken: ConnectionAbortedError(10053, 'An established connection was aborted by the software in your host machine', None, 10053, None)", ConnectionAbortedError(10053, 'An established connection was aborted by the software in your host machine', None, 10053, None))

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "d:\Kidney-Disease-classification-cnn\main.py", line 15, in <module>
    obj.main()
    ~~~~~~~~^^
  File "D:\Kidney-Disease-classification-cnn\src\cnn_classifier\pipeline\stage_01_data_ingestion.py", line 14, in main
    data_integestion.download_file()
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^
  File "D:\Kidney-Disease-classification-cnn\src\cnn_classifier\components\data_ingestion.py", line 28, in download_file
    raise e
  File "D:\Kidney-Disease-classification-cnn\src\cnn_classifier\components\data_ingestion.py", line 23, in download_file
    gdown.download(prefix+file_id, str(zip_download_dir))
    ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Kidney-Disease-classification-cnn\.venv\Lib\site-packages\gdown\download.py", line 368, in download
    for chunk in res.iter_content(chunk_size=CHUNK_SIZE):
                 ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Kidney-Disease-classification-cnn\.venv\Lib\site-packages\requests\models.py", line 822, in generate
    raise ChunkedEncodingError(e)
requests.exceptions.ChunkedEncodingError: ("Connection broken: ConnectionAbortedError(10053, 'An established connection was aborted by the software in your host machine', None, 10053, None)", ConnectionAbortedError(10053, 'An established connection was aborted by the software in your host machine', None, 10053, None))
[2025-11-01 10:18:15,685 - cnn_classifier - INFO - >>>>> stage Data Ingestion Stage started <<<<<]
[2025-11-01 10:18:15,700 - cnn_classifier - INFO - yaml file:config\config.yaml loaded successfully]
[2025-11-01 10:18:15,716 - cnn_classifier - INFO - yaml file:params.yaml loaded successfully]
[2025-11-01 10:18:15,726 - cnn_classifier - INFO - created directory at:artifacts]
[2025-11-01 10:18:15,768 - cnn_classifier - INFO - created directory at:artifacts/data_ingestion]
[2025-11-01 10:18:15,807 - cnn_classifier - INFO - Downloading file from :https://drive.google.com/file/d/15AWxlgsbETlz277Hqc_9bt39EqIuwfNj/view?usp=sharing into file :artifacts\data_ingestion\data.zip]
[2025-11-01 10:50:49,415 - cnn_classifier - INFO - Downloaded data from: https://drive.google.com/file/d/15AWxlgsbETlz277Hqc_9bt39EqIuwfNj/view?usp=sharing into file :artifacts\data_ingestion\data.zip of size :~ 917945 KB]
[2025-11-01 10:51:04,704 - cnn_classifier - INFO - >>>>> stage Data Ingestion Stage completed <<<<<

x==========x]
[2025-11-01 10:51:04,704 - cnn_classifier - INFO - >>>>> stage Base Model Preparation Stage started <<<<<]
[2025-11-01 10:51:04,753 - cnn_classifier - INFO - yaml file:config\config.yaml loaded successfully]
[2025-11-01 10:51:04,776 - cnn_classifier - INFO - yaml file:params.yaml loaded successfully]
[2025-11-01 10:51:04,792 - cnn_classifier - INFO - created directory at:artifacts]
[2025-11-01 10:51:04,793 - cnn_classifier - INFO - created directory at:artifacts/prepare_base_model]
[2025-11-01 10:51:06,218 - absl - WARNING - You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-11-01 10:51:06,550 - absl - WARNING - You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-11-01 10:51:06,712 - cnn_classifier - INFO - >>>>> stage Base Model Preparation Stage completed <<<<<

x==========x]
[2025-11-01 10:51:06,713 - cnn_classifier - INFO - >>>>> stage Model Training Stage started <<<<<]
[2025-11-01 10:51:09,078 - cnn_classifier - INFO - yaml file:config\config.yaml loaded successfully]
[2025-11-01 10:51:09,080 - cnn_classifier - INFO - yaml file:params.yaml loaded successfully]
[2025-11-01 10:51:09,081 - cnn_classifier - INFO - created directory at:artifacts]
[2025-11-01 10:51:09,081 - cnn_classifier - INFO - created directory at:artifacts\training]
[2025-11-01 11:03:41,624 - absl - WARNING - You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-11-01 11:34:16,309 - absl - WARNING - You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-11-01 11:46:36,457 - absl - WARNING - You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-11-01 12:16:30,851 - absl - WARNING - You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-11-01 12:16:31,021 - cnn_classifier - INFO - >>>>> stage Model Training Stage completed <<<<<

x==========x]
